,Dates,Future,Current Future,Next Future,Next Future current val,Number of contracts,Contract Value
294,2001-02-22,SPH01 index,1257.5,1257.5,1271.0,2.574194166154082,809262.2909846895
295,2001-02-23,SPH01 index,1247.5,1247.5,1260.6,2.574194166154082,802826.8055693043
296,2001-02-26,SPH01 index,1273.6,1273.6,1287.0,2.574194166154082,819623.4225034596
297,2001-02-27,SPH01 index,1264.1,1264.1,1277.3,2.574194166154082,813509.7113588437
298,2001-02-28,SPH01 index,1242.0,1242.0,1255.1,2.574194166154082,799287.2885908424
299,2001-03-01,SPH01 index,1243.5,1243.5,1256.6,2.574194166154082,800252.6114031503
300,2001-03-02,SPH01 index,1235.2,1235.2,1248.1,2.574194166154082,794911.1585083805
301,2001-03-05,SPH01 index,1243.7,1243.7,1256.8,2.574194166154082,800381.321111458
302,2001-03-06,SPH01 index,1257.0,1257.0,1270.2,2.574194166154082,808940.5167139203
303,2001-03-07,SPH01 index,1265.2,1265.2,1278.4,2.574194166154082,814217.6147545362
304,2001-03-08,SPH01 index,1266.2,1266.2,1279.5,2.574194166154082,814861.1632960746
305,2001-03-09,SPH01 index,1231.1,1231.1,1244.1,2.574194166154082,792272.6094880725
306,2001-03-12,SPH01 index,1179.1,1179.1,1191.5,2.574194166154082,758808.0853280694
307,2001-03-13,SPH01 index,1197.2,1197.2,1209.5,2.574194166154082,770456.3139299167
308,2001-03-14,SPH01 index,1169.2,1180.8,1180.8,2.574194166154082,752436.9547668382
309,2001-03-15,SPM01 index,1184.7,1184.7,1196.4,2.548905673329398,754922.1377983345
310,2001-03-16,SPM01 index,1161.8,1161.8,1173.0,2.548905673329398,740329.6528185237
311,2001-03-19,SPM01 index,1180.5,1180.5,1192.0,2.548905673329398,752245.7868413386
312,2001-03-20,SPM01 index,1152.5,1152.5,1163.6,2.548905673329398,734403.4471280328
313,2001-03-21,SPM01 index,1132.0,1132.0,1142.5,2.548905673329398,721340.3055522196
314,2001-03-22,SPM01 index,1119.5,1119.5,1129.8,2.548905673329398,713374.9753230653
315,2001-03-23,SPM01 index,1153.5,1153.5,1164.0,2.548905673329398,735040.6735463651
316,2001-03-26,SPM01 index,1167.1,1167.1,1177.9,2.548905673329398,743706.952835685
317,2001-03-27,SPM01 index,1190.0,1190.0,1201.3,2.548905673329398,758299.4378154959
318,2001-03-28,SPM01 index,1159.5,1159.5,1170.6,2.548905673329398,738864.0320563593
319,2001-03-29,SPM01 index,1161.5,1161.5,1172.5,2.548905673329398,740138.484893024
320,2001-03-30,SPM01 index,1169.2,1169.2,1180.0,2.548905673329398,745045.1283141831
321,2001-04-02,SPM01 index,1150.3,1150.3,1161.0,2.548905673329398,733001.5490077016
322,2001-04-03,SPM01 index,1108.6,1108.6,1118.7,2.548905673329398,706429.2073632425
323,2001-04-04,SPM01 index,1112.5,1112.5,1122.4,2.548905673329398,708914.3903947388
324,2001-04-05,SPM01 index,1155.0,1155.0,1165.4,2.548905673329398,735996.5131738638
325,2001-04-06,SPM01 index,1140.2,1140.2,1150.2,2.548905673329398,726565.562182545
326,2001-04-09,SPM01 index,1150.2,1150.2,1160.3,2.548905673329398,732937.8263658684
327,2001-04-10,SPM01 index,1172.0,1172.0,1182.8,2.548905673329398,746829.3622855137
328,2001-04-11,SPM01 index,1173.2,1173.2,1184.2,2.548905673329398,747594.0339875125
329,2001-04-12,SPM01 index,1192.3,1192.3,1203.4,2.548905673329398,759765.0585776602
330,2001-04-16,SPM01 index,1182.0,1182.0,1193.2,2.548905673329398,753201.6264688371
331,2001-04-17,SPM01 index,1195.5,1195.5,1206.7,2.548905673329398,761804.1831163238
332,2001-04-18,SPM01 index,1246.2,1246.2,1257.3,2.548905673329398,794111.5625257739
333,2001-04-19,SPM01 index,1258.7,1258.7,1269.8,2.548905673329398,802076.8927549284
334,2001-04-20,SPM01 index,1250.8,1250.8,1261.7,2.548905673329398,797042.8040501027
335,2001-04-23,SPM01 index,1226.0,1226.0,1236.5,2.548905673329398,781239.5888754606
336,2001-04-24,SPM01 index,1216.5,1216.5,1227.0,2.548905673329398,775185.9379013032
337,2001-04-25,SPM01 index,1232.0,1232.0,1242.5,2.548905673329398,785062.9473854546
338,2001-04-26,SPM01 index,1240.5,1240.5,1250.9,2.548905673329398,790479.3719412795
339,2001-04-27,SPM01 index,1258.5,1258.5,1269.4,2.548905673329398,801949.4474712618
340,2001-04-30,SPM01 index,1254.3,1254.3,1265.2,2.548905673329398,799273.096514266
341,2001-05-01,SPM01 index,1272.5,1272.5,1283.5,2.548905673329398,810870.6173279147
342,2001-05-02,SPM01 index,1271.0,1271.0,1282.0,2.548905673329398,809914.7777004163
343,2001-05-03,SPM01 index,1254.3,1254.3,1264.9,2.548905673329398,799273.096514266
344,2001-05-04,SPM01 index,1273.2,1273.2,1283.6,2.548905673329398,811316.6758207474
345,2001-05-07,SPM01 index,1263.5,1263.5,1273.8,2.548905673329398,805135.5795629235
346,2001-05-08,SPM01 index,1263.5,1263.5,1273.7,2.548905673329398,805135.5795629235
347,2001-05-09,SPM01 index,1257.7,1257.7,1267.8,2.548905673329398,801439.666336596
348,2001-05-10,SPM01 index,1261.4,1261.4,1271.7,2.548905673329398,803797.4040844257
349,2001-05-11,SPM01 index,1251.8,1251.8,1262.2,2.548905673329398,797680.0304684351
350,2001-05-14,SPM01 index,1252.0,1252.0,1262.3,2.548905673329398,797807.4757521016
351,2001-05-15,SPM01 index,1257.5,1257.5,1267.6,2.548905673329398,801312.2210529295
352,2001-05-16,SPM01 index,1288.4,1288.4,1298.8,2.548905673329398,821002.5173793992
353,2001-05-17,SPM01 index,1291.5,1291.5,1302.0,2.548905673329398,822977.9192762293
354,2001-05-18,SPM01 index,1295.5,1295.5,1306.1,2.548905673329398,825526.8249495588
355,2001-05-21,SPM01 index,1314.5,1314.5,1325.4,2.548905673329398,837634.1268978735
356,2001-05-22,SPM01 index,1312.8,1312.8,1323.7,2.548905673329398,836550.8419867085
357,2001-05-23,SPM01 index,1290.5,1290.5,1301.1,2.548905673329398,822340.692857897
358,2001-05-24,SPM01 index,1294.5,1294.5,1305.1,2.548905673329398,824889.5985312264
359,2001-05-25,SPM01 index,1279.0,1279.0,1289.4,2.548905673329398,815012.589047075
360,2001-05-28,SPM01 index,1282.6,1282.6,1289.4,2.548905673329398,817306.6041530714
361,2001-05-29,SPM01 index,1268.5,1268.5,1278.8,2.548905673329398,808321.7116545853
362,2001-05-30,SPM01 index,1250.0,1250.0,1260.1,2.548905673329398,796533.0229154369
363,2001-05-31,SPM01 index,1257.4,1257.4,1267.5,2.548905673329398,801248.4984110963
364,2001-06-01,SPM01 index,1265.0,1265.0,1275.1,2.548905673329398,806091.4191904222
365,2001-06-04,SPM01 index,1269.2,1269.2,1279.3,2.548905673329398,808767.770147418
366,2001-06-05,SPM01 index,1284.5,1284.5,1294.8,2.548905673329398,818517.3343479029
367,2001-06-06,SPM01 index,1273.9,1273.9,1284.2,2.548905673329398,811762.7343135801
368,2001-06-07,SPM01 index,1276.5,1276.5,1286.8,2.548905673329398,813419.5230012441
369,2001-06-08,SPM01 index,1266.4,1266.4,1276.5,2.548905673329398,806983.5361760875
370,2001-06-11,SPM01 index,1256.1,1256.1,1266.0,2.548905673329398,800420.1040672641
371,2001-06-12,SPM01 index,1254.6,1264.3,1264.3,2.548905673329398,799464.2644397657
372,2001-06-13,SPU01 index,1252.8,1252.8,1262.0,2.529349883539558,792192.3835245895
373,2001-06-14,SPU01 index,1223.0,1223.0,1231.4,2.529349883539558,773348.7268922199
374,2001-06-15,SPU01 index,1226.0,1226.0,1234.5,2.529349883539558,775245.7393048746
375,2001-06-18,SPU01 index,1219.8,1219.8,1227.9,2.529349883539558,771325.2469853881
376,2001-06-19,SPU01 index,1223.9,1223.9,1232.1,2.529349883539558,773917.8306160162
377,2001-06-20,SPU01 index,1229.2,1229.2,1237.3,2.529349883539558,777269.2192117062
378,2001-06-21,SPU01 index,1243.0,1243.0,1251.2,2.529349883539558,785995.4763099175
379,2001-06-22,SPU01 index,1235.0,1235.0,1243.1,2.529349883539558,780936.7765428385
380,2001-06-25,SPU01 index,1223.5,1223.5,1231.4,2.529349883539558,773664.8956276622
381,2001-06-26,SPU01 index,1220.6,1220.6,1228.5,2.529349883539558,771831.116962096
382,2001-06-27,SPU01 index,1219.0,1219.0,1227.0,2.529349883539558,770819.3770086803
383,2001-06-28,SPU01 index,1227.0,1227.0,1235.4,2.529349883539558,775878.0767757593
384,2001-06-29,SPU01 index,1231.7,1231.7,1240.4,2.529349883539558,778850.0628889184
385,2001-07-02,SPU01 index,1245.9,1245.9,1254.6,2.529349883539558,787829.2549754839
386,2001-07-03,SPU01 index,1245.6,1245.6,1254.2,2.529349883539558,787639.5537342182
387,2001-07-04,SPU01 index,1238.0,1238.0,1254.2,2.529349883539558,782833.7889554931
388,2001-07-05,SPU01 index,1222.3,1222.3,1230.6,2.529349883539558,772906.0906626004
389,2001-07-06,SPU01 index,1193.8,1193.8,1201.7,2.529349883539558,754884.472742381
390,2001-07-09,SPU01 index,1200.2,1200.2,1208.2,2.529349883539558,758931.4325560443
391,2001-07-10,SPU01 index,1186.5,1186.5,1194.3,2.529349883539558,750268.4092049213
392,2001-07-11,SPU01 index,1185.3,1185.3,1193.0,2.529349883539558,749509.6042398594
393,2001-07-12,SPU01 index,1214.2,1214.2,1222.2,2.529349883539558,767784.1571484328
394,2001-07-13,SPU01 index,1225.2,1225.2,1233.2,2.529349883539558,774739.8693281666
395,2001-07-16,SPU01 index,1210.5,1210.5,1218.3,2.529349883539558,765444.5085061586
396,2001-07-17,SPU01 index,1220.5,1220.5,1228.4,2.529349883539558,771767.8832150076
397,2001-07-18,SPU01 index,1212.3,1212.3,1220.0,2.529349883539558,766582.7159537514
398,2001-07-19,SPU01 index,1222.9,1222.9,1230.7,2.529349883539558,773285.4931451314
399,2001-07-20,SPU01 index,1215.0,1215.0,1222.7,2.529349883539558,768290.0271251407
400,2001-07-23,SPU01 index,1192.0,1192.0,1199.5,2.529349883539558,753746.2652947883
401,2001-07-24,SPU01 index,1178.3,1178.3,1185.6,2.529349883539558,745083.2419436653
402,2001-07-25,SPU01 index,1191.5,1191.5,1199.0,2.529349883539558,753430.0965593457
403,2001-07-26,SPU01 index,1205.5,1205.5,1213.1,2.529349883539558,762282.8211517342
404,2001-07-27,SPU01 index,1209.7,1209.7,1217.2,2.529349883539558,764938.6385294509
405,2001-07-30,SPU01 index,1209.7,1209.7,1217.2,2.529349883539558,764938.6385294509
406,2001-07-31,SPU01 index,1215.3,1215.3,1222.8,2.529349883539558,768479.728366406
407,2001-08-01,SPU01 index,1221.4,1221.4,1228.9,2.529349883539558,772336.986938804
408,2001-08-02,SPU01 index,1226.0,1226.0,1233.5,2.529349883539558,775245.7393048746
409,2001-08-03,SPU01 index,1220.0,1220.0,1227.5,2.529349883539558,771451.7144795652
410,2001-08-06,SPU01 index,1203.0,1203.0,1210.3,2.529349883539558,760701.977474522
411,2001-08-07,SPU01 index,1207.7,1207.7,1215.1,2.529349883539558,763673.963587681
412,2001-08-08,SPU01 index,1185.5,1185.5,1192.6,2.529349883539558,749636.0717340364
413,2001-08-09,SPU01 index,1187.8,1187.8,1194.8,2.529349883539558,751090.4479170716
414,2001-08-10,SPU01 index,1191.2,1191.2,1198.2,2.529349883539558,753240.3953180803
415,2001-08-13,SPU01 index,1192.5,1192.5,1199.5,2.529349883539558,754062.4340302306
416,2001-08-14,SPU01 index,1192.3,1192.3,1199.3,2.529349883539558,753935.9665360537
417,2001-08-15,SPU01 index,1180.8,1180.8,1187.7,2.529349883539558,746664.0856208774
418,2001-08-16,SPU01 index,1184.8,1184.8,1191.7,2.529349883539558,749193.435504417
419,2001-08-17,SPU01 index,1165.5,1165.5,1172.2,2.529349883539558,736989.3223163387
420,2001-08-20,SPU01 index,1175.7,1175.7,1182.5,2.529349883539558,743439.1645193646
421,2001-08-21,SPU01 index,1156.3,1156.3,1162.8,2.529349883539558,731171.8175841977
422,2001-08-22,SPU01 index,1167.2,1167.2,1173.9,2.529349883539558,738064.2960168429
423,2001-08-23,SPU01 index,1163.5,1163.5,1170.1,2.529349883539558,735724.647374569
424,2001-08-24,SPU01 index,1187.5,1187.5,1194.4,2.529349883539558,750900.7466758062
425,2001-08-27,SPU01 index,1180.5,1180.5,1187.4,2.529349883539558,746474.384379612
426,2001-08-28,SPU01 index,1163.6,1163.6,1170.3,2.529349883539558,735787.8811216573
427,2001-08-29,SPU01 index,1152.4,1152.4,1158.9,2.529349883539558,728705.7014477466
428,2001-08-30,SPU01 index,1129.3,1129.3,1135.6,2.529349883539558,714098.7058703055
429,2001-08-31,SPU01 index,1135.1,1135.1,1141.5,2.529349883539558,717766.2632014379
430,2001-09-03,SPU01 index,1134.7,1134.7,1141.5,2.529349883539558,717513.328213084
431,2001-09-04,SPU01 index,1131.0,1131.0,1137.4,2.529349883539558,715173.67957081
432,2001-09-05,SPU01 index,1133.5,1133.5,1140.0,2.529349883539558,716754.5232480222
433,2001-09-06,SPU01 index,1103.5,1103.5,1109.6,2.529349883539558,697784.3991214755
434,2001-09-07,SPU01 index,1083.3,1083.3,1088.9,2.529349883539558,685011.1822096007
435,2001-09-10,SPU01 index,1095.7,1095.7,1101.4,2.529349883539558,692852.1668485734
436,2001-09-11,SPU01 index,1095.7,1095.7,1101.4,2.529349883539558,692852.1668485734
437,2001-09-17,SPU01 index,1039.0,1039.0,1043.1,2.529349883539558,656998.6322494001
438,2001-09-18,SPU01 index,1035.5,1039.5,1039.5,2.529349883539558,654785.451101303
439,2001-09-19,SPZ01 index,1016.8,1016.8,1019.8,2.5196169354547493,640486.6249925973
440,2001-09-20,SPZ01 index,984.3,984.3,986.3,2.5196169354547493,620014.7373920274
441,2001-09-21,SPZ01 index,973.0,973.0,975.0,2.5196169354547493,612896.8195493678
442,2001-09-24,SPZ01 index,1007.5,1007.5,1009.7,2.5196169354547493,634628.515617665
443,2001-09-25,SPZ01 index,1018.2,1018.2,1020.4,2.5196169354547493,641368.4909200065
444,2001-09-26,SPZ01 index,1014.5,1014.5,1016.7,2.5196169354547493,639037.8452547108
445,2001-09-27,SPZ01 index,1022.5,1022.5,1024.7,2.5196169354547493,644077.0791256203
446,2001-09-28,SPZ01 index,1043.7,1043.7,1046.1,2.5196169354547493,657431.0488835304
447,2001-10-01,SPZ01 index,1043.3,1043.3,1045.5,2.5196169354547493,657179.087189985
448,2001-10-02,SPZ01 index,1055.5,1055.5,1057.8,2.5196169354547493,664863.918843122
449,2001-10-03,SPZ01 index,1074.4,1074.4,1076.6,2.5196169354547493,676769.1088631457
450,2001-10-04,SPZ01 index,1074.5,1074.5,1076.6,2.5196169354547493,676832.099286532
451,2001-10-05,SPZ01 index,1071.8,1071.8,1073.8,2.5196169354547493,675131.3578551001
452,2001-10-08,SPZ01 index,1065.3,1065.3,1067.2,2.5196169354547493,671036.9803349861
453,2001-10-09,SPZ01 index,1059.5,1059.5,1061.4,2.5196169354547493,667383.5357785767
454,2001-10-10,SPZ01 index,1083.2,1083.2,1085.2,2.5196169354547493,682312.2661211462
455,2001-10-11,SPZ01 index,1099.8,1099.8,1102.2,2.5196169354547493,692768.6764032833
456,2001-10-12,SPZ01 index,1094.0,1094.0,1096.2,2.5196169354547493,689115.2318468739
457,2001-10-15,SPZ01 index,1092.4,1092.4,1094.6,2.5196169354547493,688107.3850726921
458,2001-10-16,SPZ01 index,1099.5,1099.5,1101.7,2.5196169354547493,692579.7051331243
459,2001-10-17,SPZ01 index,1076.0,1076.0,1078.1,2.5196169354547493,677776.9556373275
460,2001-10-18,SPZ01 index,1073.1,1073.1,1075.1,2.5196169354547493,675950.2333591228
461,2001-10-19,SPZ01 index,1072.5,1072.5,1074.5,2.5196169354547493,675572.2908188046
462,2001-10-22,SPZ01 index,1093.5,1093.5,1095.5,2.5196169354547493,688800.2797299421
463,2001-10-23,SPZ01 index,1088.2,1088.2,1090.1,2.5196169354547493,685461.7872904646
464,2001-10-24,SPZ01 index,1085.0,1085.0,1086.9,2.5196169354547493,683446.0937421008
465,2001-10-25,SPZ01 index,1102.7,1102.7,1104.7,2.5196169354547493,694595.3986814881
466,2001-10-26,SPZ01 index,1102.0,1102.0,1103.9,2.5196169354547493,694154.4657177834
467,2001-10-29,SPZ01 index,1073.0,1073.0,1074.6,2.5196169354547493,675887.2429357364
468,2001-10-30,SPZ01 index,1059.2,1059.2,1060.6,2.5196169354547493,667194.5645084176
469,2001-10-31,SPZ01 index,1060.7,1060.7,1062.2,2.5196169354547493,668139.4208592131
470,2001-11-01,SPZ01 index,1082.0,1082.0,1083.6,2.5196169354547493,681556.3810405097
471,2001-11-02,SPZ01 index,1089.5,1089.5,1091.1,2.5196169354547493,686280.6627944873
472,2001-11-05,SPZ01 index,1103.7,1103.7,1105.3,2.5196169354547493,695225.3029153517
473,2001-11-06,SPZ01 index,1121.0,1121.0,1122.4,2.5196169354547493,706122.6461611935
474,2001-11-07,SPZ01 index,1119.5,1119.5,1120.7,2.5196169354547493,705177.7898103979
475,2001-11-08,SPZ01 index,1123.4,1123.4,1124.6,2.5196169354547493,707634.4163224665
476,2001-11-09,SPZ01 index,1123.5,1123.5,1124.8,2.5196169354547493,707697.4067458528
477,2001-11-12,SPZ01 index,1116.8,1116.8,1118.1,2.5196169354547493,703477.0483789659
478,2001-11-13,SPZ01 index,1141.7,1141.7,1143.1,2.5196169354547493,719161.6638021718
479,2001-11-14,SPZ01 index,1143.5,1143.5,1145.0,2.5196169354547493,720295.4914231264
480,2001-11-15,SPZ01 index,1145.2,1145.2,1146.9,2.5196169354547493,721366.3286206947
481,2001-11-16,SPZ01 index,1140.0,1140.0,1141.9,2.5196169354547493,718090.8266046036
482,2001-11-19,SPZ01 index,1154.1,1154.1,1156.0,2.5196169354547493,726972.4763020815
483,2001-11-20,SPZ01 index,1144.3,1144.3,1146.1,2.5196169354547493,720799.4148102175
484,2001-11-21,SPZ01 index,1137.0,1137.0,1138.8,2.5196169354547493,716201.1139030125
485,2001-11-22,SPZ01 index,1140.8,1140.8,1138.8,2.5196169354547493,718594.7499916945
486,2001-11-23,SPZ01 index,1153.0,1153.0,1154.9,2.5196169354547493,726279.5816448316
487,2001-11-26,SPZ01 index,1155.2,1155.2,1157.1,2.5196169354547493,727665.3709593316
488,2001-11-27,SPZ01 index,1150.5,1150.5,1152.3,2.5196169354547493,724704.8210601723
489,2001-11-28,SPZ01 index,1129.3,1129.3,1130.9,2.5196169354547493,711350.851302262
490,2001-11-29,SPZ01 index,1144.5,1144.5,1146.0,2.5196169354547493,720925.3956569902
491,2001-11-30,SPZ01 index,1140.0,1140.0,1141.5,2.5196169354547493,718090.8266046036
492,2001-12-03,SPZ01 index,1129.5,1129.5,1130.9,2.5196169354547493,711476.8321490348
493,2001-12-04,SPZ01 index,1147.7,1147.7,1149.1,2.5196169354547493,722941.089205354
494,2001-12-05,SPZ01 index,1168.7,1168.7,1170.4,2.5196169354547493,736169.0781164914
495,2001-12-06,SPZ01 index,1168.5,1168.5,1170.2,2.5196169354547493,736043.0972697187
496,2001-12-07,SPZ01 index,1160.5,1160.5,1162.0,2.5196169354547493,731003.8633988091
497,2001-12-10,SPZ01 index,1139.3,1139.3,1140.7,2.5196169354547493,717649.893640899
498,2001-12-11,SPZ01 index,1136.5,1136.5,1137.7,2.5196169354547493,715886.1617860806
499,2001-12-12,SPZ01 index,1138.0,1138.0,1139.3,2.5196169354547493,716831.0181368762
500,2001-12-13,SPZ01 index,1115.7,1115.7,1117.0,2.5196169354547493,702784.1537217159
501,2001-12-14,SPZ01 index,1125.3,1125.3,1126.6,2.5196169354547493,708831.2343668073
502,2001-12-17,SPZ01 index,1136.7,1136.7,1138.0,2.5196169354547493,716012.1426328534
503,2001-12-18,SPZ01 index,1144.3,1145.7,1145.7,2.5196169354547493,720799.4148102175
504,2001-12-19,SPH02 index,1153.2,1153.2,1155.8,2.516538063403046,725517.9236790983
505,2001-12-20,SPH02 index,1142.3,1142.3,1144.7,2.516538063403046,718660.3574563249
506,2001-12-21,SPH02 index,1148.6,1148.6,1151.0,2.516538063403046,722623.9049061846
507,2001-12-24,SPH02 index,1147.2,1147.2,1149.7,2.516538063403046,721743.1165839937
508,2001-12-26,SPH02 index,1153.0,1153.0,1155.8,2.516538063403046,725392.096775928
509,2001-12-27,SPH02 index,1159.5,1159.5,1162.1,2.516538063403046,729481.471128958
510,2001-12-28,SPH02 index,1159.3,1159.3,1161.8,2.516538063403046,729355.6442257878
511,2001-12-31,SPH02 index,1149.2,1149.2,1151.4,2.516538063403046,723001.3856156952
512,2002-01-02,SPH02 index,1154.0,1154.0,1156.6,2.516538063403046,726021.2312917789
513,2002-01-03,SPH02 index,1166.4,1166.4,1169.0,2.516538063403046,733822.4992883283
514,2002-01-04,SPH02 index,1175.3,1175.3,1178.0,2.516538063403046,739421.7964794
515,2002-01-07,SPH02 index,1166.8,1166.8,1169.3,2.516538063403046,734074.1530946685
516,2002-01-08,SPH02 index,1163.3,1163.3,1165.7,2.516538063403046,731872.1822891908
517,2002-01-09,SPH02 index,1154.5,1154.5,1156.7,2.516538063403046,726335.7985497041
518,2002-01-10,SPH02 index,1159.1,1159.1,1161.3,2.516538063403046,729229.8173226176
519,2002-01-11,SPH02 index,1147.8,1147.8,1149.7,2.516538063403046,722120.597293504
520,2002-01-14,SPH02 index,1140.3,1140.3,1142.0,2.516538063403046,717402.0884246234
521,2002-01-15,SPH02 index,1149.0,1149.0,1150.7,2.516538063403046,722875.558712525
522,2002-01-16,SPH02 index,1126.0,1126.0,1127.6,2.516538063403046,708405.4648479575
523,2002-01-17,SPH02 index,1134.2,1134.2,1136.0,2.516538063403046,713564.3678779337
524,2002-01-18,SPH02 index,1129.1,1129.1,1130.8,2.516538063403046,710355.7818470948
525,2002-01-21,SPH02 index,1131.7,1131.7,1130.8,2.516538063403046,711991.5315883069
526,2002-01-22,SPH02 index,1121.3,1121.3,1123.2,2.516538063403046,705448.5326234589
527,2002-01-23,SPH02 index,1129.0,1129.0,1130.9,2.516538063403046,710292.8683955098
528,2002-01-24,SPH02 index,1133.3,1133.3,1135.4,2.516538063403046,712998.146813668
529,2002-01-25,SPH02 index,1133.3,1133.3,1135.5,2.516538063403046,712998.146813668
530,2002-01-28,SPH02 index,1135.5,1135.5,1137.7,2.516538063403046,714382.2427485398
531,2002-01-29,SPH02 index,1100.5,1100.5,1102.3,2.516538063403046,692362.5346937631
532,2002-01-30,SPH02 index,1115.5,1115.5,1117.4,2.516538063403046,701799.5524315245
533,2002-01-31,SPH02 index,1130.4,1130.4,1132.5,2.516538063403046,711173.6567177009
534,2002-02-01,SPH02 index,1123.4,1123.4,1125.6,2.516538063403046,706769.7151067456
535,2002-02-04,SPH02 index,1095.3,1095.3,1097.3,2.516538063403046,689091.0352113391
